"","Equil.pop","Equil.sd","speed","harvest","thresh"
"426",5.51707145043163e-82,3.04947225154788e-81,0.4,0.05,NA
"427",2.69710197913986e-100,1.65240833383046e-99,0.4,0.06,NA
"428",9.36490314550425e-119,6.25169047333095e-118,0.4,0.07,NA
"429",2.23089693896073e-137,1.60314275626701e-136,0.4,0.08,NA
"430",3.36842144702411e-156,2.58213084509732e-155,0.4,0.09,NA
"431",2.37864310799662e-175,0,0.4,0.1,NA
"432",1.17876044883923e-196,0,0.4,0.11,NA
"433",2.31528331503751e-221,0,0.4,0.12,NA
"434",1.35574061239027e-246,0,0.4,0.13,NA
"435",4.28217616833882e-272,0,0.4,0.14,NA
"436",8.05860829739475e-298,0,0.4,0.15,NA
"437",5.05429155695595e-321,0,0.4,0.16,NA
"438",5.05429155695595e-321,0,0.4,0.17,NA
"439",5.05429155695595e-321,0,0.4,0.18,NA
"440",5.05429155695595e-321,0,0.4,0.19,NA
"441",5.05429155695595e-321,0,0.4,0.2,NA
"442",7.2319446182635e-10,1.24810369022052e-09,0.42,0,NA
"443",1.60332305233438e-27,5.0028829701218e-27,0.42,0.01,NA
"444",2.66940869721031e-45,1.08573136039573e-44,0.42,0.02,NA
"445",3.31756883033464e-63,1.60469235299619e-62,0.42,0.03,NA
"446",3.05450290825585e-81,1.68126246243556e-80,0.42,0.04,NA
"447",2.06368010409981e-99,1.25942396290722e-98,0.42,0.05,NA
"448",1.00999961954289e-117,6.71785757466501e-117,0.42,0.06,NA
"449",3.51155261417857e-136,2.51475571135394e-135,0.42,0.07,NA
"450",8.37777015867195e-155,6.40115987406456e-154,0.42,0.08,NA
"451",1.26709268164113e-173,0,0.42,0.09,NA
